--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
Set #78 - MONT MEMORIA Grass/Cave (rate=10) - ALTARIA Lv27, ANORITH Lv28, SALAMECHE Lv26, ALAKAZAM Lv25, TAUROS Lv29, MASSKO Lv24, STEELIX Lv23, TYGNON Lv22, SIMULARBRE Lv29, CRUSTABRI Lv24, LUMIVOLE Lv29, SCORPLANE Lv24
Set #79 - MONT MEMORIA Grass/Cave (rate=10) - QWILFISH Lv27, PORYGON2 Lv28, GOBOU Lv26, BRASEGALI Lv25, BARPAU Lv29, OSSATUEUR Lv24, DRATTAK Lv23, MIMIGAL Lv22, CHETIFLOR Lv29, ARAKDO Lv24, KAORINE Lv29, GALOPA Lv24
Set #80 - MONT MEMORIA Grass/Cave (rate=10) - ALIGATUEUR Lv27, MAGNETON Lv28, AVALTOUT Lv26, NOARFANG Lv25, MAKUHITA Lv29, RATTATA Lv24, CHARTOR Lv23, SULFURA Lv22, TYRANOCIF Lv27, XATU Lv27, GIRAFARIG Lv25, ANORITH Lv29
Set #81 - MONT MEMORIA Grass/Cave (rate=10) - CARAPUCE Lv27, MACRONIUM Lv28, HYPOROI Lv26, SKELENOX Lv25, NOARFANG Lv29, JOLIFLOR Lv24, MEW Lv23, MARILL Lv22, PARASECT Lv27, AMONITA Lv27, SMOGOGO Lv25, PAPINOX Lv29
Set #82 - MONT MEMORIA Grass/Cave (rate=10) - GALIFEU Lv27, BARPAU Lv28, AQUALI Lv26, WAILORD Lv25, CORNEBRE Lv29, SUICUNE Lv24, PICHU Lv23, NIDORINO Lv22, QUEULORIOR Lv27, OTARIA Lv27, ARTIKODIN Lv25, YANMA Lv29
Set #83 - MONT MEMORIA Grass/Cave (rate=10) - SEVIPER Lv27, BALBUTO Lv27, MUNJA Lv28, ECTOPLASMA Lv29, METAMORPH Lv29, CARABAFFE Lv27, LAGGRON Lv29, ABO Lv25, DELCATTY Lv27, BOUSTIFLOR Lv27, REMORAID Lv26, CORAYON Lv28
Set #84 - MONT MEMORIA Grass/Cave (rate=10) - AKWAKWAK Lv28, LUDICOLO Lv29, QULBUTOKE Lv27, NOSFERAPTI Lv26, SKELENOX Lv30, KAORINE Lv25, ALAKAZAM Lv24, DRACKHAUS Lv28, BALIGNON Lv26, QUEULORIOR Lv30, JIRACHI Lv28, DRACAUFEU Lv28
Set #85 - GROTTE GRANITE Grass/Cave (rate=10) - COTOVOL Lv7, MAGBY Lv8, VOLTALI Lv7, LIBEGON Lv8, DELCATTY Lv9, MASKADRA Lv8, DONPHAN Lv10, INSECATEUR Lv6, LIPPOUTI Lv7, TAUPIQUEUR Lv8, CRUSTABRI Lv7, CACNEA Lv8
Set #86 - CHENAL 125 Surfing (rate=4) - HYPOCEAN Lvs 5-35, EXCELANGUE Lvs 10-30, ELECTRODE Lvs 15-25, PARASECT Lvs 25-30, TRIOPIKEUR Lvs 25-30
Set #87 - CHENAL 125 Fishing (rate=30) - NINJASK Lvs 5-10, MARCACRIN Lvs 5-10, ECRAPINCE Lvs 10-30, REGISTEEL Lvs 10-30, BRANETTE Lvs 10-30, REMORAID Lvs 30-35, NIDORAN♀ Lvs 30-35, MAGNETON Lvs 25-30, ARTIKODIN Lvs 35-40, TYGNON Lvs 40-45
Set #88 - CHENAL 126 Surfing (rate=4) - ELECTRODE Lvs 5-35, MUNJA Lvs 10-30, ROUCOUPS Lvs 15-25, LIPPOUTI Lvs 25-30, DARDARGNAN Lvs 25-30
Set #89 - CHENAL 126 Fishing (rate=30) - MELODELFE Lvs 5-10, ALAKAZAM Lvs 5-10, TYPHLOSION Lvs 10-30, TARINOR Lvs 10-30, FANTOMINUS Lvs 10-30, RAPASDEPIC Lvs 30-35, LAMANTINE Lvs 30-35, QUEULORIOR Lvs 25-30, PIFEUIL Lvs 35-40, YMPHECT Lvs 40-45
Set #90 - CHENAL 127 Surfing (rate=4) - YMPHECT Lvs 5-35, HYPOCEAN Lvs 10-30, LIMAGMA Lvs 15-25, ARCANIN Lvs 25-30, ROUCARNAGE Lvs 25-30
Set #91 - CHENAL 127 Fishing (rate=30) - YANMA Lvs 5-10, SHARPEDO Lvs 5-10, SCARHINO Lvs 10-30, FLAGADOSS Lvs 10-30, NOSFERALTO Lvs 10-30, CHAPIGNON Lvs 30-35, ECTOPLASMA Lvs 30-35, MORPHEO Lvs 25-30, LAINERGIE Lvs 35-40, OBALIE Lvs 40-45
Set #92 - CHENAL 128 Surfing (rate=4) - OBALIE Lvs 5-35, ONIGLALI Lvs 10-30, GRORET Lvs 15-25, LEVIATOR Lvs 25-30, CHRYSACIER Lvs 25-30
Set #93 - CHENAL 128 Fishing (rate=30) - WAILMER Lvs 5-10, NOSFERALTO Lvs 5-10, ROSABYSS Lvs 10-30, VIBRANINF Lvs 10-30, ELEKID Lvs 10-30, QWILFISH Lvs 30-35, OBALIE Lvs 30-35, ORTIDE Lvs 30-35, DYNAVOLT Lvs 35-40, KECLEON Lvs 40-45
Set #94 - CHENAL 129 Surfing (rate=4) - RONDOUDOU Lvs 5-35, LAGGRON Lvs 10-30, LUMIVOLE Lvs 15-25, MACHOC Lvs 25-30, MAGBY Lvs 25-30
Set #95 - CHENAL 129 Fishing (rate=30) - LAINERGIE Lvs 5-10, MIAOUSS Lvs 5-10, MASSKO Lvs 10-30, KAIMORSE Lvs 10-30, TROPIUS Lvs 10-30, GRAVALANCH Lvs 30-35, NENUPIOT Lvs 30-35, ARBOK Lvs 25-30, AZUMARILL Lvs 35-40, CARABAFFE Lvs 40-45
Set #96 - CHENAL 130 Grass/Cave (rate=20) - MACRONIUM Lv30, MIGALOS Lv35, REGICE Lv25, GRAHYENA Lv40, PORYGON2 Lv20, MEWTWO Lv45, ASPICOT Lv15, PARECOOL Lv50, LIMAGMA Lv10, TAUROS Lv5, OCTILLERY Lv10, TYGNON Lv5
Set #97 - CHENAL 130 Surfing (rate=4) - RAIKOU Lvs 5-35, MAGNETON Lvs 10-30, MELO Lvs 15-25, NOADKOKO Lvs 25-30, GOBOU Lvs 25-30
Set #98 - CHENAL 130 Fishing (rate=30) - GALOPA Lvs 5-10, KICKLEE Lvs 5-10, PAPINOX Lvs 10-30, DYNAVOLT Lvs 10-30, DRACAUFEU Lvs 10-30, NOADKOKO Lvs 30-35, GROUDON Lvs 30-35, MILOBELLUS Lvs 25-30, CROCRODIL Lvs 35-40, CHARTOR Lvs 40-45
Set #99 - CHENAL 131 Surfing (rate=4) - HARIYAMA Lvs 5-35, ROUCARNAGE Lvs 10-30, ROSABYSS Lvs 15-25, NOSFERAPTI Lvs 25-30, AZURILL Lvs 25-30
Set #100 - CHENAL 131 Fishing (rate=30) - MAKUHITA Lvs 5-10, CHRYSACIER Lvs 5-10, RHINOFEROS Lvs 10-30, LOVDISC Lvs 10-30, PSYKOKWAK Lvs 10-30, ROUCOOL Lvs 30-35, ARCANIN Lvs 30-35, CHARTOR Lvs 25-30, FLORAVOL Lvs 35-40, LOUPIO Lvs 40-45
Set #101 - CHENAL 132 Surfing (rate=4) - TEDDIURSA Lvs 5-35, SOLAROC Lvs 10-30, AMONITA Lvs 15-25, MELO Lvs 25-30, ELECSPRINT Lvs 25-30
Set #102 - CHENAL 132 Fishing (rate=30) - JUNGKO Lvs 5-10, ABSOL Lvs 5-10, MYSDIBULE Lvs 10-30, FOUINAR Lvs 10-30, GALEKID Lvs 10-30, CACNEA Lvs 30-35, YMPHECT Lvs 30-35, SCARABRUTE Lvs 25-30, GRAVALANCH Lvs 35-40, CIZAYOX Lvs 40-45
Set #103 - CHENAL 133 Surfing (rate=4) - CACTURNE Lvs 5-35, TETARTE Lvs 10-30, PIFEUIL Lvs 15-25, AIRMURE Lvs 25-30, BOUSTIFLOR Lvs 25-30
Set #104 - CHENAL 133 Fishing (rate=30) - LATIAS Lvs 5-10, CADOIZO Lvs 5-10, ONIX Lvs 10-30, CELEBI Lvs 10-30, EOKO Lvs 10-30, SABELETTE Lvs 30-35, METALOSSE Lvs 30-35, NOSFERALTO Lvs 25-30, HERICENDRE Lvs 35-40, TARINOR Lvs 40-45
Set #105 - CHENAL 134 Surfing (rate=4) - MYSDIBULE Lvs 5-35, MONAFLEMIT Lvs 10-30, GIRAFARIG Lvs 15-25, ROIGADA Lvs 25-30, CADOIZO Lvs 25-30
Set #106 - CHENAL 134 Fishing (rate=30) - CHRYSACIER Lvs 5-10, TROPIUS Lvs 5-10, MEGANIUM Lvs 10-30, MIAOUSS Lvs 10-30, TYLTON Lvs 10-30, ELECTHOR Lvs 30-35, DEOXYS Lvs 30-35, STARI Lvs 25-30, INSOLOURDO Lvs 35-40, RONDOUDOU Lvs 40-45
Set #107 - EPAVE Surfing (rate=4) - PARAS Lvs 5-35, PERSIAN Lvs 5-35, RAIKOU Lvs 5-35, NOSTENFER Lvs 5-35, DELCATTY Lvs 30-35
Set #108 - EPAVE Fishing (rate=20) - PORYGON Lvs 5-10, TRIOPIKEUR Lvs 5-10, METANG Lvs 10-30, CHARMINA Lvs 10-30, RATTATA Lvs 10-30, FEUFOREVE Lvs 25-30, LEVIATOR Lvs 30-35, OCTILLERY Lvs 30-35, CARATROC Lvs 25-30, ARAKDO Lvs 20-25
Set #109 - CAVERNE FONDMER Grass/Cave (rate=4) - TADMORV Lv30, CERFROUSSE Lv31, BALBUTO Lv32, ZIGZATON Lv33, KIRLIA Lv28, BRASEGALI Lv29, SMOGO Lv34, ARBOK Lv35, ANORITH Lv34, FARFURET Lv35, DRACO Lv33, TARTARD Lv36
Set #110 - CAVERNE FONDMER Grass/Cave (rate=4) - NOCTALI Lv30, KECLEON Lv31, SALAMECHE Lv32, MINIDRACO Lv33, LIBEGON Lv28, DRACO Lv29, GRAINIPIOT Lv34, HYPOTREMPE Lv35, KAIMORSE Lv34, MIAOUSS Lv35, CHARMINA Lv33, KRABBOSS Lv36
Set #111 - CAVERNE FONDMER Grass/Cave (rate=4) - NIDORAN♂ Lv30, RHINOFEROS Lv31, GRAINIPIOT Lv32, REGIROCK Lv33, CHARMILLON Lv28, ROSELIA Lv29, HYPNOMADE Lv34, PIKACHU Lv35, EVOLI Lv34, KOKIYAS Lv35, GIRAFARIG Lv33, SOPORIFIK Lv36
Set #112 - CAVERNE FONDMER Grass/Cave (rate=4) - SOLAROC Lv30, CARVANHA Lv31, MILOBELLUS Lv32, FOUINETTE Lv33, TOUDOUDOU Lv28, VOLTALI Lv29, VIGOROTH Lv34, KYOGRE Lv35, DARDARGNAN Lv34, DEOXYS Lv35, GALIFEU Lv33, GRAINIPIOT Lv36
Set #113 - CAVERNE FONDMER Grass/Cave (rate=4) - FOUINETTE Lv30, PORYGON2 Lv31, TARINOR Lv32, HYPOCEAN Lv33, KIRLIA Lv28, POMDEPIK Lv29, CACTURNE Lv34, NATU Lv35, RAFFLESIA Lv34, METAMORPH Lv35, MAGICARPE Lv33, MALOSSE Lv36
Set #114 - CAVERNE FONDMER Grass/Cave (rate=4) - NIDOQUEEN Lv30, PSYKOKWAK Lv31, GOBOU Lv32, CACTURNE Lv33, LOUPIO Lv28, CROCRODIL Lv29, METANG Lv34, SULFURA Lv35, LOKHLASS Lv34, EMBRYLEX Lv35, RHINOFEROS Lv33, HERICENDRE Lv36
Set #115 - CAVERNE FONDMER Surfing (rate=4) - CORAYON Lvs 5-35, CAPUMAIN Lvs 5-35, METALOSSE Lvs 30-35, MARAISTE Lvs 30-35, ONIX Lvs 30-35
Set #116 - CAVERNE FONDMER Fishing (rate=10) - SABELETTE Lvs 5-10, DODUO Lvs 5-10, DEMANTA Lvs 10-30, RHINOFEROS Lvs 10-30, TARSAL Lvs 10-30, MEW Lvs 25-30, RACAILLOU Lvs 30-35, LIPPOUTOU Lvs 20-25, REGICE Lvs 35-40, HELEDELLE Lvs 40-45
Set #117 - CAVERNE FONDMER Grass/Cave (rate=4) - BARPAU Lv30, MORPHEO Lv31, MACHOPEUR Lv32, MAKUHITA Lv33, MELO Lv28, MENTALI Lv29, MARCACRIN Lv34, PIKACHU Lv35, SPECTRUM Lv34, NOCTALI Lv35, LUMIVOLE Lv33, GRAHYENA Lv36
Set #118 - CAVERNE FONDMER Surfing (rate=4) - MELODELFE Lvs 5-35, LUDICOLO Lvs 5-35, TOGEPI Lvs 30-35, TRIOPIKEUR Lvs 30-35, OSSELAIT Lvs 30-35
Set #119 - CAVERNE FONDMER Fishing (rate=10) - VIBRANINF Lvs 5-10, NATU Lvs 5-10, LAMANTINE Lvs 10-30, SABELETTE Lvs 10-30, DRABY Lvs 10-30, HYPOCEAN Lvs 25-30, ONIGLALI Lvs 30-35, FEROSINGE Lvs 20-25, TERHAL Lvs 35-40, STALGAMIN Lvs 40-45
Set #120 - CAVERNE FONDMER Grass/Cave (rate=4) - POISSIRENE Lv30, HYPOTREMPE Lv31, GRORET Lv32, GALIFEU Lv33, SNUBBULL Lv28, POUSSIFEU Lv29, PYROLI Lv34, ALIGATUEUR Lv35, ECREMEUH Lv34, GOUPIX Lv35, GALOPA Lv33, PIAFABEC Lv36
Set #121 - CAVERNE FONDMER Surfing (rate=4) - ARMALDO Lvs 5-35, RAIKOU Lvs 5-35, DELCATTY Lvs 30-35, MASKADRA Lvs 30-35, GALIFEU Lvs 30-35
Set #122 - CAVERNE FONDMER Fishing (rate=10) - CHUCHMUR Lvs 5-10, JUNGKO Lvs 5-10, NINGALE Lvs 10-30, SUICUNE Lvs 10-30, KRABBY Lvs 10-30, COQUIPERL Lvs 25-30, CIZAYOX Lvs 30-35, NIDORAN♂ Lvs 20-25, RAMBOUM Lvs 35-40, DRACKHAUS Lvs 40-45
Set #123 - GROTTE ORIGINE Grass/Cave (rate=4) - MAKUHITA Lv30, ECRAPINCE Lv31, PSYKOKWAK Lv32, BALIGNON Lv33, DEMOLOSSE Lv28, GOUPIX Lv29, CARABAFFE Lv34, RATTATA Lv35, TETARTE Lv34, DEBUGANT Lv35, MASSKO Lv33, OKEOKE Lv36
Set #124 - GROTTE ORIGINE Grass/Cave (rate=4) - BULBIZARRE Lv30, METAMORPH Lv31, CHETIFLOR Lv32, ARMULYS Lv30, FLAGADOSS Lv32, KECLEON Lv34, INSECATEUR Lv33, PTITARD Lv34, CANINOS Lv34, MARCACRIN Lv35, LIPPOUTI Lv33, KAPOERA Lv36
Set #125 - GROTTE ORIGINE Grass/Cave (rate=4) - PARECOOL Lv30, FLAGADOSS Lv31, LILIA Lv32, TENTACOOL Lv30, KADABRA Lv32, M. MIME Lv34, SERPANG Lv33, COCHIGNON Lv34, TAUROS Lv34, MAGNETON Lv35, ARBOK Lv33, NOARFANG Lv36
Set #126 - GROTTE ORIGINE Grass/Cave (rate=4) - TAUPIQUEUR Lv30, CAMERUPT Lv31, SEVIPER Lv32, BOUSTIFLOR Lv30, TYLTON Lv32, LAINERGIE Lv34, KABUTOPS Lv33, VOLTORBE Lv34, HYPOTREMPE Lv34, MALOSSE Lv35, CACTURNE Lv33, LIBEGON Lv36
Set #127 - GROTTE ORIGINE Grass/Cave (rate=4) - SCARHINO Lv30, PHOGLEUR Lv31, FORETRESS Lv32, PONYTA Lv30, PHANPY Lv32, FARFURET Lv34, POSIPI Lv33, LOVDISC Lv34, SPINDA Lv34, PERSIAN Lv35, WATTOUAT Lv33, RATTATAC Lv36
Set #128 - NEW LAVANDIA Grass/Cave (rate=10) - HERBIZARRE Lv24, AZUMARILL Lv24, EMPIFLOR Lv25, MIAOUSS Lv25, SERPANG Lv23, KANGOUREX Lv23, MARILL Lv26, REGISTEEL Lv26, ELECTHOR Lv22, LOKHLASS Lv22, LINEON Lv22, STAROSS Lv22
Set #129 - PARC SAFARI Grass/Cave (rate=25) - GALEKID Lv25, PICHU Lv27, CANARTICHO Lv25, GOELISE Lv27, PTITARD Lv25, BARLOCHE Lv27, SIMULARBRE Lv25, CELEBI Lv27, HERICENDRE Lv25, PAPILUSION Lv27, GARDEVOIR Lv27, RONDOUDOU Lv29
Set #130 - PARC SAFARI Surfing (rate=9) - HERBIZARRE Lvs 20-30, MAGMAR Lvs 20-30, NENUPIOT Lvs 30-35, MINIDRACO Lvs 30-35, KADABRA Lvs 30-35
Set #131 - PARC SAFARI Fishing (rate=35) - MEWTWO Lvs 5-10, LATIAS Lvs 5-10, KIRLIA Lvs 10-30, SIMULARBRE Lvs 10-25, COLHOMARD Lvs 10-30, DEOXYS Lvs 25-30, SAQUEDENEU Lvs 30-35, BLINDALYS Lvs 30-35, INSECATEUR Lvs 35-40, CIZAYOX Lvs 25-30
Set #132 - PARC SAFARI Grass/Cave (rate=25) - TENEFIX Lv27, KYOGRE Lv27, MEDHYENA Lv29, MAGBY Lv29, PARASECT Lv27, HELIATRONC Lv29, OKEOKE Lv31, COTOVOL Lv29, MENTALI Lv29, NIDORAN♂ Lv27, PICHU Lv31, GRANIVOL Lv29
Set #133 - PARC SAFARI Rock Smash (rate=25) - KAIMORSE Lvs 10-15, MARCACRIN Lvs 5-10, CROCRODIL Lvs 15-20, KAORINE Lvs 20-25, LATIAS Lvs 25-30
Set #134 - PARC SAFARI Grass/Cave (rate=25) - KAIMORSE Lv27, XATU Lv27, MUCIOLE Lv29, MAGMAR Lv29, AKWAKWAK Lv27, ALTARIA Lv29, SPECTRUM Lv31, GRANIVOL Lv29, BRANETTE Lv29, MONAFLEMIT Lv27, ROUCOUPS Lv31, TENGALICE Lv29
Set #135 - PARC SAFARI Surfing (rate=9) - CARVANHA Lvs 20-30, GROTADMORV Lvs 20-30, AIRMURE Lvs 30-35, EMPIFLOR Lvs 30-35, RHINOCORNE Lvs 25-40
Set #136 - PARC SAFARI Fishing (rate=35) - STALGAMIN Lvs 5-10, VOLTALI Lvs 5-10, WATTOUAT Lvs 10-30, VIGOROTH Lvs 10-25, KAORINE Lvs 10-30, ROUCOOL Lvs 25-30, MIMIGAL Lvs 30-35, CHAMALLOT Lvs 30-35, NOEUNOEUF Lvs 35-40, MASKADRA Lvs 25-30
Set #137 - ROUTE VICTOIRE Grass/Cave (rate=10) - MONAFLEMIT Lv40, CERFROUSSE Lv40, QUEULORIOR Lv40, COCHIGNON Lv40, ROSABYSS Lv38, GERMIGNON Lv38, METANG Lv42, COXY Lv42, KAPOERA Lv42, PIKACHU Lv38, BALBUTO Lv42, M. MIME Lv38
Set #138 - ROUTE VICTOIRE Rock Smash (rate=20) - AXOLOTO Lvs 30-40, CHAMALLOT Lvs 30-40, LAGGRON Lvs 35-40, OKEOKE Lvs 35-40, MYSTHERBE Lvs 35-40
Set #139 - ROUTE VICTOIRE Grass/Cave (rate=10) - BRANETTE Lv40, BARLOCHE Lv40, PARECOOL Lv40, PHARAMP Lv40, STAROSS Lv42, DYNAVOLT Lv42, KAIMINUS Lv44, CHUCHMUR Lv44, ROUCOUPS Lv42, DRATTAK Lv42, PTERA Lv44, EMPIFLOR Lv44
Set #140 - ROUTE VICTOIRE Surfing (rate=4) - VOLTALI Lvs 30-35, MUCIOLE Lvs 25-30, ARTIKODIN Lvs 35-40, CANINOS Lvs 35-40, REGICE Lvs 35-40
Set #141 - ROUTE VICTOIRE Fishing (rate=30) - ARAKDO Lvs 5-10, NINGALE Lvs 5-10, CORAYON Lvs 10-30, DRACKHAUS Lvs 10-30, CANARTICHO Lvs 10-30, MEGANIUM Lvs 25-30, ARCANIN Lvs 30-35, STARI Lvs 30-35, COXYCLAQUE Lvs 35-40, POISSIRENE Lvs 40-45
Set #142 - SITE METEORE Grass/Cave (rate=10) - RONFLEX Lv16, SCARABRUTE Lv17, PIAFABEC Lv18, MACHOPEUR Lv15, SERPANG Lv14, VOLCAROPOD Lv16, PICHU Lv18, FEURISSON Lv14, CHENIPOTTE Lv19, CHETIFLOR Lv20, NINJASK Lv19, NOCTALI Lv20
Set #143 - SITE METEORE Surfing (rate=4) - MYSDIBULE Lvs 5-35, ELECTHOR Lvs 30-35, GRANBULL Lvs 25-35, DEMANTA Lvs 15-25, BALBUTO Lvs 5-15
Set #144 - SITE METEORE Fishing (rate=30) - INSOLOURDO Lvs 5-10, CORNEBRE Lvs 5-10, TADMORV Lvs 10-30, JUNGKO Lvs 10-30, GROLEM Lvs 10-30, VIBRANINF Lvs 25-30, COCONFORT Lvs 30-35, FOUINETTE Lvs 20-25, CROCRODIL Lvs 35-40, KADABRA Lvs 40-45
Set #145 - SITE METEORE Grass/Cave (rate=10) - OKEOKE Lv33, BARBICHA Lv35, GLOUPTI Lv33, KRABBOSS Lv35, NOSTENFER Lv33, SABLAIREAU Lv37, ARCANIN Lv35, TETARTE Lv39, PTERA Lv38, TYRANOCIF Lv40, HELEDELLE Lv38, SPINDA Lv40
Set #146 - SITE METEORE Surfing (rate=4) - FEUNARD Lvs 30-35, NOSTENFER Lvs 30-35, GROTADMORV Lvs 25-35, ECRAPINCE Lvs 15-25, CANARTICHO Lvs 5-15
Set #147 - SITE METEORE Fishing (rate=30) - NIDOQUEEN Lvs 5-10, OSSELAIT Lvs 5-10, COLOSSINGE Lvs 10-30, ROUCARNAGE Lvs 10-30, NIDORINO Lvs 10-30, ECREMEUH Lvs 25-30, CELEBI Lvs 30-35, DODUO Lvs 30-35, DELCATTY Lvs 35-40, KRABBY Lvs 40-45
Set #148 - SITE METEORE Grass/Cave (rate=10) - ASPICOT Lv33, MAGNETI Lv35, SIMULARBRE Lv33, MARAISTE Lv35, DEBUGANT Lv33, GALEKING Lv37, CHARMINA Lv35, RAIKOU Lv39, GALEGON Lv38, MASSKO Lv40, FLOBIO Lv38, PORYGON2 Lv40
Set #149 - SITE METEORE Surfing (rate=4) - MIMIGAL Lvs 30-35, SULFURA Lvs 30-35, AZURILL Lvs 25-35, DEMANTA Lvs 15-25, TOUDOUDOU Lvs 5-15
Set #150 - SITE METEORE Fishing (rate=30) - LATIOS Lvs 5-10, LEVEINARD Lvs 5-10, KRABBY Lvs 10-30, MACHOPEUR Lvs 10-30, SCARHINO Lvs 10-30, SABLAIREAU Lvs 25-30, CRUSTABRI Lvs 30-35, MORPHEO Lvs 30-35, DODUO Lvs 35-40, ARMALDO Lvs 40-45
Set #151 - GROTTE TREFONDS Grass/Cave (rate=10) - TROPIUS Lv26, FLORIZARRE Lv26, DRABY Lv28, FANTOMINUS Lv28, ABO Lv30, GALEKING Lv30, MELOFEE Lv32, ELEKTEK Lv32, POMDEPIK Lv32, TENTACOOL Lv32, KADABRA Lv32, RACAILLOU Lv32
Set #152 - GROTTE TREFONDS Grass/Cave (rate=10) - XATU Lv26, SOLAROC Lv26, NOEUNOEUF Lv28, COCONFORT Lv28, YANMA Lv30, GROUDON Lv30, TENGALICE Lv32, MANGRIFF Lv32, ABO Lv32, DRACKHAUS Lv32, CHARMILLON Lv32, GALIFEU Lv32
Set #153 - GROTTE TREFONDS Grass/Cave (rate=10) - SKELENOX Lv26, NIDORINO Lv26, MONAFLEMIT Lv28, DEMANTA Lv28, MIGALOS Lv30, GRANIVOL Lv30, MEDITIKKA Lv32, HYPOCEAN Lv32, ELEKTEK Lv32, OSSATUEUR Lv32, GROTADMORV Lv32, CHENIPAN Lv32
Set #154 - GROTTE TREFONDS Surfing (rate=4) - VOLCAROPOD Lvs 5-35, RAMOLOSS Lvs 5-35, FEUNARD Lvs 25-30, DRATTAK Lvs 25-30, RAMBOUM Lvs 25-35
Set #155 - GROTTE TREFONDS Fishing (rate=10) - FLORIZARRE Lvs 5-10, AMONITA Lvs 5-10, BARLOCHE Lvs 10-30, CORNEBRE Lvs 10-30, RHINOCORNE Lvs 10-30, ROSELIA Lvs 25-30, RATTATA Lvs 30-35, AIRMURE Lvs 20-25, FEUFOREVE Lvs 35-40, MELOFEE Lvs 40-45
Set #156 - GROTTE TREFONDS Grass/Cave (rate=10) - VOLTORBE Lv26, KABUTOPS Lv26, SMOGO Lv28, HYPOTREMPE Lv28, KYOGRE Lv30, MAKUHITA Lv30, YMPHECT Lv32, TENEFIX Lv32, OTARIA Lv32, LOKHLASS Lv32, PORYGON Lv32, METALOSSE Lv32
Set #157 - GROTTE TREFONDS Surfing (rate=4) - GRANBULL Lvs 5-35, CHENIPOTTE Lvs 5-35, ROUCARNAGE Lvs 25-30, HARIYAMA Lvs 25-30, HELIATRONC Lvs 25-35
Set #158 - GROTTE TREFONDS Fishing (rate=10) - FLORAVOL Lvs 5-10, KABUTO Lvs 5-10, LUDICOLO Lvs 10-30, RAMBOUM Lvs 10-30, PAPILUSION Lvs 10-30, RAFFLESIA Lvs 25-30, VIBRANINF Lvs 30-35, JIRACHI Lvs 20-25, NIRONDELLE Lvs 35-40, TYRANOCIF Lvs 40-45
Set #159 - NENUCRIQUE Surfing (rate=4) - ABSOL Lvs 5-35, DRATTAK Lvs 10-30, POISSOROY Lvs 15-25, SNUBBULL Lvs 25-30, HERBIZARRE Lvs 25-30
Set #160 - NENUCRIQUE Fishing (rate=10) - TOURNEGRIN Lvs 5-10, MINIDRACO Lvs 5-10, BULBIZARRE Lvs 10-30, LIPPOUTOU Lvs 10-30, PIAFABEC Lvs 10-30, MYSDIBULE Lvs 25-30, OTARIA Lvs 30-35, MACKOGNEUR Lvs 25-30, LOMBRE Lvs 35-40, ALTARIA Lvs 40-45
Set #161 - VILLAGE MYOKARA Surfing (rate=4) - KICKLEE Lvs 5-35, VOLTORBE Lvs 10-30, TOUDOUDOU Lvs 15-25, JUNGKO Lvs 25-30, DODUO Lvs 25-30
Set #162 - VILLAGE MYOKARA Fishing (rate=10) - NOSTENFER Lvs 5-10, DRABY Lvs 5-10, LATIOS Lvs 10-30, CHAMALLOT Lvs 10-30, MELODELFE Lvs 10-30, GLOUPTI Lvs 25-30, YANMA Lvs 30-35, CHETIFLOR Lvs 20-25, MIMITOSS Lvs 35-40, ELEKTEK Lvs 40-45
Set #163 - POIVRESSEL Surfing (rate=4) - COLHOMARD Lvs 5-35, POISSOROY Lvs 10-30, SOPORIFIK Lvs 15-25, SELEROC Lvs 25-30, HARIYAMA Lvs 25-30
Set #164 - POIVRESSEL Fishing (rate=10) - TYPHLOSION Lvs 5-10, ECTOPLASMA Lvs 5-10, MORPHEO Lvs 10-30, CARVANHA Lvs 10-30, REMORAID Lvs 10-30, DARDARGNAN Lvs 25-30, ARMALDO Lvs 30-35, BLINDALYS Lvs 20-25, FOUINAR Lvs 35-40, SNUBBULL Lvs 40-45
Set #165 - ALGATIA Surfing (rate=4) - TYRANOCIF Lvs 5-35, COQUIPERL Lvs 10-30, TENTACOOL Lvs 15-25, EOKO Lvs 25-30, GALEKID Lvs 25-30
Set #166 - ALGATIA Fishing (rate=10) - SPINDA Lvs 5-10, MELO Lvs 5-10, MYSDIBULE Lvs 10-30, ECREMEUH Lvs 10-30, REPTINCEL Lvs 10-30, SERPANG Lvs 30-35, ROIGADA Lvs 30-35, ROUCOOL Lvs 25-30, RAMOLOSS Lvs 35-40, QULBUTOKE Lvs 40-45
Set #167 - PACIFIVILLE Surfing (rate=4) - COXY Lvs 5-35, SNUBBULL Lvs 10-30, GALEGON Lvs 15-25, HELIATRONC Lvs 25-30, CARVANHA Lvs 25-30
Set #168 - PACIFIVILLE Fishing (rate=10) - SMOGOGO Lvs 5-10, REPTINCEL Lvs 5-10, TOGETIC Lvs 10-30, STALGAMIN Lvs 10-30, FEROSINGE Lvs 10-30, ALTARIA Lvs 30-35, PONYTA Lvs 30-35, ZIGZATON Lvs 25-30, KABUTOPS Lvs 35-40, BRASEGALI Lvs 40-45
Set #169 - ETERNARA Surfing (rate=4) - MAKUHITA Lvs 5-35, SERPANG Lvs 10-30, METAMORPH Lvs 15-25, SMOGO Lvs 25-30, MASKADRA Lvs 25-30
